Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber
0.00268774, 0.00157172, 0.00111431, 0, 19440, 22415, 0
0.0012602, 0.000888028, 0.000371183, 0, 19440, 22416, 0
0.00121716, 0.000887081, 0.000329368, 0, 19440, 22425, 0
0.0012079, 0.000895358, 0.000311697, 0, 19440, 22413, 0
0.00110475, 0.00086755, 0.000236593, 0, 19440, 22421, 0
0.0021452, 0.00146557, 0.000678809, 0, 19440, 22427, 0
0.00261456, 0.00153469, 0.00107917, 1.772e-06, 19440, 22420, 33
0.00137006, 0.000910937, 0.000458314, 7.63e-07, 19440, 22432, 33
0.00323773, 0.00163095, 0.00160491, 0, 19440, 22416, 0
0.00123656, 0.000891784, 0.000343481, 0, 19440, 22431, 0
0.00256597, 0.00152256, 0.00104245, 0, 19440, 22413, 0
0.00227133, 0.00148301, 0.000787471, 1.786e-06, 19440, 22415, 33
0.00150452, 0.000957196, 0.000545826, 0, 19440, 22412, 0
0.00263344, 0.00158186, 0.00105032, 0, 19440, 22417, 0
0.0012585, 0.000887506, 0.000370387, 0, 19440, 22415, 0
0.00230495, 0.00144168, 0.000862524, 0, 19440, 22418, 0
0.00157139, 0.00126383, 0.000306731, 0, 19440, 22424, 0
0.00129536, 0.000996019, 0.000298421, 0, 19440, 22405, 0
0.0025376, 0.00163714, 0.000899366, 0, 19440, 22421, 0
0.00261162, 0.00193135, 0.000679403, 0, 19440, 22424, 0
0.00163596, 0.00120125, 0.000434054, 0, 19440, 22426, 0
0.00130577, 0.00098225, 0.00032295, 0, 19440, 22414, 0
0.00129373, 0.000989267, 0.000303865, 0, 19440, 22417, 0
0.00128641, 0.000966183, 0.000319829, 0, 19440, 22403, 0
0.00301558, 0.00164823, 0.00136604, 0, 19440, 22417, 0
0.00316973, 0.0019472, 0.0012205, 1.783e-06, 19440, 22419, 33
0.00268491, 0.00180253, 0.000881396, 0, 19440, 22417, 0
0.00244733, 0.00163058, 0.000815944, 0, 19440, 22419, 0
0.00261492, 0.00168751, 0.000926415, 0, 19440, 22421, 0
0.0030443, 0.00181491, 0.0012281, 0, 19440, 22418, 0
0.0026299, 0.00180729, 0.000821255, 0, 19440, 22422, 0
0.00248053, 0.00166077, 0.000818561, 0, 19440, 22413, 0
0.00246735, 0.00165374, 0.000812233, 0, 19440, 22424, 0
0.00137409, 0.000991035, 0.000382441, 0, 19440, 22426, 0
0.0015777, 0.00105577, 0.000521091, 0, 19440, 22412, 0
0.00207018, 0.00123566, 0.000833714, 0, 19440, 22426, 0
0.00277388, 0.0019844, 0.000788394, 0, 19440, 22422, 0
0.00230497, 0.00154897, 0.000754821, 0, 19440, 22417, 0
0.00201731, 0.00123856, 0.000778049, 0, 19440, 22417, 0
0.00260975, 0.00153404, 0.00107464, 0, 19440, 22415, 0
0.00172174, 0.0012835, 0.000437366, 0, 19440, 22427, 0
0.00130066, 0.000948832, 0.000351116, 0, 19440, 22416, 0
0.00116213, 0.000874602, 0.000286677, 0, 19440, 22425, 0
0.00145626, 0.00114682, 0.000308877, 0, 19440, 22431, 0
0.0013217, 0.00098724, 0.000333551, 0, 19440, 22420, 0
0.0011472, 0.00087392, 0.000272745, 0, 19440, 22413, 0
0.00111604, 0.000879312, 0.000236196, 0, 19440, 22413, 0
0.00248261, 0.00150951, 0.000971862, 0, 19440, 22424, 0
0.00265441, 0.00172997, 0.000922707, 0, 19440, 22417, 0
0.0021318, 0.00143086, 0.000700124, 0, 19440, 22426, 0
0.00116483, 0.000916851, 0.000247512, 9.42e-07, 19440, 22421, 33
0.00213964, 0.00156335, 0.000575381, 0, 19440, 22421, 0
0.00123351, 0.000922707, 0.000309912, 0, 19440, 22418, 0
0.0012501, 0.000897668, 0.000351693, 0, 19440, 22409, 0
0.00209573, 0.00158345, 0.000510572, 0, 19440, 22421, 0
0.00203345, 0.00152986, 0.000502783, 0, 19440, 22423, 0
0.00113148, 0.000851344, 0.000279828, 0, 19440, 22413, 0
0.00120011, 0.000859624, 0.000340192, 0, 19440, 22419, 0
0.00122791, 0.000879745, 0.000347792, 7e-07, 19440, 22415, 33
0.00244355, 0.00148546, 0.000957159, 0, 19440, 22406, 0
0.00267414, 0.00152002, 0.00115319, 0, 19440, 22423, 0
0.00132081, 0.000892538, 0.000427209, 0, 19440, 22412, 0
0.00117732, 0.000891313, 0.000285608, 0, 19440, 22417, 0
0.00118411, 0.000872182, 0.0003116, 0, 19440, 22422, 0
0.00119499, 0.000952582, 0.00024191, 0, 19440, 22421, 0
0.00119598, 0.000961678, 0.00023384, 0, 19440, 22413, 0
0.00137322, 0.00100129, 0.000371155, 0, 19440, 22418, 0
0.00168998, 0.00099806, 0.000691244, 1.519e-06, 19440, 22428, 33
0.00210738, 0.00167701, 0.00042859, 9.4e-07, 19440, 22421, 33
0.0017495, 0.000980499, 0.000768056, 0, 19440, 22417, 0
0.00137156, 0.000992907, 0.000378092, 0, 19440, 22418, 0
0.0013143, 0.000998318, 0.000315327, 0, 19440, 22432, 0
0.00139486, 0.00100823, 0.000385977, 0, 19440, 22421, 0
0.00151945, 0.00107297, 0.000445876, 9.76e-07, 19440, 22430, 33
0.00299676, 0.00198572, 0.00100978, 0, 19440, 22427, 0
0.00128353, 0.000966642, 0.000316138, 0, 19440, 22418, 0
0.0022986, 0.00167581, 0.000621769, 0, 19440, 22420, 0
0.00181434, 0.00140623, 0.000407472, 8.7e-07, 19440, 22422, 33
0.00141402, 0.00101141, 0.000401852, 0, 19440, 22417, 0
0.00140804, 0.00101122, 0.000396054, 8.56e-07, 19440, 22419, 33
0.00140703, 0.00101875, 0.000387763, 1.309e-06, 19440, 22416, 33
0.00207224, 0.00167148, 0.000399739, 0, 19440, 22424, 0
0.00281973, 0.00168147, 0.00113723, 0, 19440, 22417, 0
0.00129262, 0.000996685, 0.000295366, 0, 19440, 22421, 0
0.00286276, 0.00186902, 0.000992901, 0, 19440, 22411, 0
0.00159277, 0.0010804, 0.000511557, 9.63e-07, 19440, 22427, 33
0.00118358, 0.000856039, 0.000327102, 6.42e-07, 19440, 22419, 33
0.00224192, 0.00151011, 0.000730709, 0, 19440, 22415, 0
0.00157285, 0.00134543, 0.000226731, 0, 19440, 22428, 0
0.00108822, 0.000841229, 0.000246371, 0, 19440, 22415, 0
0.00227789, 0.00151476, 0.000762643, 0, 19440, 22406, 0
0.00132663, 0.000886926, 0.000438704, 0, 19440, 22411, 0
0.00163637, 0.00119984, 0.00043583, 1.016e-06, 19440, 22427, 33
0.00235318, 0.00151702, 0.000834938, 0, 19440, 22410, 0
0.00111845, 0.000862502, 0.00025525, 0, 19440, 22425, 0
0.00114579, 0.000896195, 0.000248836, 0, 19440, 22414, 0
0.00111649, 0.000846184, 0.000269824, 0, 19440, 22419, 0
0.0011373, 0.00085462, 0.000282077, 0, 19440, 22417, 0
0.00170067, 0.000881225, 0.000818588, 0, 19440, 22422, 0
0.00205225, 0.00150821, 0.000543064, 0, 19440, 22418, 0
0.00281076, 0.00169846, 0.00111048, 1.521e-06, 19440, 22420, 33
0.00117835, 0.000874249, 0.00030352, 0, 19440, 22420, 0
0.00215848, 0.00146916, 0.000688305, 0, 19440, 22436, 0
0.00114927, 0.000864464, 0.000284151, 0, 19440, 22409, 0
0.00259321, 0.0015168, 0.00107546, 0, 19440, 22423, 0
0.00263488, 0.00163971, 0.000993511, 0, 19440, 22416, 0
0.00249327, 0.0015139, 0.000978396, 0, 19440, 22425, 0
0.00121861, 0.000911892, 0.000306184, 0, 19440, 22432, 0
0.00217356, 0.00149146, 0.000681202, 0, 19440, 22427, 0
0.00118677, 0.000868086, 0.000318159, 0, 19440, 22420, 0
0.00116024, 0.000853873, 0.000305862, 0, 19440, 22423, 0
0.00183996, 0.00102331, 0.000815675, 0, 19440, 22426, 0
0.00197848, 0.0015162, 0.000461559, 0, 19440, 22417, 0
0.00167574, 0.00126282, 0.000412273, 0, 19440, 22426, 0
0.00133158, 0.00098165, 0.000349356, 9.39e-07, 19440, 22422, 33
0.00191828, 0.00109396, 0.000823558, 1.125e-06, 19440, 22413, 33
0.00170189, 0.00124787, 0.000452864, 0, 19440, 22430, 0
0.00127788, 0.000958871, 0.000318473, 0, 19440, 22432, 0
0.00204147, 0.0012175, 0.000822906, 0, 19440, 22422, 0
0.00218712, 0.00167463, 0.000511356, 1.224e-06, 19440, 22420, 33
0.00209203, 0.0015376, 0.000553749, 0, 19440, 22411, 0
0.0012827, 0.000949251, 0.00033279, 1.036e-06, 19440, 22418, 33
0.00263196, 0.00175294, 0.000878111, 0, 19440, 22426, 0
0.00266816, 0.00170996, 0.000956393, 0, 19440, 22427, 0
0.00221429, 0.00178677, 0.000426641, 0, 19440, 22410, 0
0.00146393, 0.00101071, 0.000452484, 1.406e-06, 19440, 22422, 33
0.00226397, 0.00167804, 0.00058483, 0, 19440, 22421, 0
0.0012538, 0.000989639, 0.000263545, 0, 19440, 22424, 0
0.00217456, 0.00162216, 0.000551692, 0, 19440, 22419, 0
0.00329998, 0.00190182, 0.00139655, 0, 19440, 22418, 0
0.00303207, 0.00176599, 0.00126464, 0, 19440, 22414, 0
0.00136311, 0.00102551, 0.000336961, 0, 19440, 22419, 0
0.00199318, 0.00156868, 0.000423804, 0, 19440, 22413, 0
0.00124198, 0.00098004, 0.000261387, 9.57e-07, 19440, 22409, 33
0.00130842, 0.001, 0.000308, 0, 19440, 22414, 0
0.00136396, 0.00100612, 0.000357531, 0, 19440, 22412, 0
0.00210747, 0.00159068, 0.000515504, 0, 19440, 22410, 0
0.00124579, 0.000870442, 0.000374681, 0, 19440, 22426, 0
0.0011329, 0.000877417, 0.000254572, 0, 19440, 22414, 0
0.00121831, 0.000926497, 0.000290494, 0, 19440, 22416, 0
0.00119064, 0.000888262, 0.000301791, 7.18e-07, 19440, 22431, 33
0.00239632, 0.00153705, 0.000858285, 0, 19440, 22418, 0
0.0012702, 0.000877434, 0.000391997, 0, 19440, 22423, 0
0.00260912, 0.00161186, 0.000996099, 0, 19440, 22423, 0
0.00264012, 0.00163685, 0.00100155, 0, 19440, 22420, 0
0.00112159, 0.000883768, 0.00023727, 0, 19440, 22418, 0
0.00283199, 0.00185715, 0.000973148, 0, 19440, 22425, 0
0.0011287, 0.000879974, 0.000248103, 0, 19440, 22422, 0
0.00171891, 0.00124095, 0.000476388, 0, 19440, 22416, 0
0.00149382, 0.0010166, 0.000475653, 0, 19440, 22425, 0
0.00251944, 0.0015704, 0.000947797, 1.706e-06, 19440, 22416, 33
0.00234311, 0.00150211, 0.000839876, 0, 19440, 22415, 0
0.00212488, 0.00144947, 0.00067469, 0, 19440, 22421, 0
0.0015482, 0.00113574, 0.000411778, 0, 19440, 22417, 0
0.00121529, 0.000880821, 0.000333414, 0, 19440, 22422, 0
0.00262154, 0.00150013, 0.00112013, 0, 19440, 22405, 0
0.00252135, 0.00161809, 0.000902109, 0, 19440, 22414, 0
0.00115935, 0.000872746, 0.000285914, 0, 19440, 22418, 0
0.00115722, 0.000856226, 0.000300459, 0, 19440, 22414, 0
0.0011501, 0.000861656, 0.000287705, 0, 19440, 22429, 0
0.00239711, 0.00170478, 0.000691218, 0, 19440, 22413, 0
0.00214999, 0.00139107, 0.00075768, 0, 19440, 22426, 0
0.00290133, 0.00181666, 0.00108356, 0, 19440, 22418, 0
0.00125577, 0.000973646, 0.000281168, 0, 19440, 22415, 0
0.00128415, 0.000989385, 0.000294136, 0, 19440, 22430, 0
0.00124615, 0.000990472, 0.000254942, 0, 19440, 22433, 0
0.00138123, 0.001096, 0.000284577, 0, 19440, 22425, 0
0.00255679, 0.0016543, 0.000901645, 0, 19440, 22417, 0
0.00233212, 0.00131787, 0.00101314, 0, 19440, 22418, 0
0.00138289, 0.00102243, 0.000359902, 0, 19440, 22420, 0
0.00242997, 0.00164747, 0.000781357, 0, 19440, 22424, 0
0.00246493, 0.00162455, 0.000839531, 0, 19440, 22423, 0
0.00252601, 0.00167247, 0.000852647, 1.392e-06, 19440, 22412, 33
0.00292421, 0.00189916, 0.00102371, 0, 19440, 22431, 0
0.00294378, 0.00168016, 0.00126269, 1.738e-06, 19440, 22422, 33
0.00303674, 0.00178589, 0.00124956, 0, 19440, 22422, 0
0.00290224, 0.00180081, 0.00110015, 0, 19440, 22424, 0
0.00291083, 0.00188134, 0.00102824, 2.187e-06, 19440, 22422, 33
0.00254636, 0.0017101, 0.000835411, 1.377e-06, 19440, 22426, 33
0.00245288, 0.00150213, 0.000949909, 1.211e-06, 19440, 22419, 33
0.00250702, 0.00152714, 0.000978853, 0, 19440, 22425, 0
0.0026423, 0.00153151, 0.00110934, 1.676e-06, 19440, 22405, 33
0.00268394, 0.00164773, 0.00103551, 0, 19440, 22427, 0
0.00248489, 0.00157281, 0.000911225, 0, 19440, 22424, 0
0.0026697, 0.00161669, 0.00105161, 0, 19440, 22416, 0
0.00161081, 0.00090163, 0.000708275, 0, 19440, 22415, 0
0.00314588, 0.00187965, 0.00126501, 0, 19440, 22418, 0
0.00124643, 0.000951455, 0.000294222, 0, 19440, 22410, 0
0.00217681, 0.00141898, 0.000756982, 0, 19440, 22417, 0
0.00226582, 0.0014519, 0.000812899, 0, 19440, 22423, 0
0.00114062, 0.000863866, 0.000275988, 0, 19440, 22424, 0
0.00260364, 0.00154457, 0.00105802, 0, 19440, 22418, 0
0.0018261, 0.00130437, 0.000520134, 9.57e-07, 19440, 22419, 33
0.00220174, 0.00143544, 0.000764968, 0, 19440, 22423, 0
0.00224976, 0.00144952, 0.000799746, 0, 19440, 22435, 0
0.00109297, 0.000869793, 0.000222615, 0, 19440, 22417, 0
0.00110085, 0.000862119, 0.000238084, 8.09e-07, 19440, 22426, 33
0.00122333, 0.000890016, 0.00033288, 9.36e-07, 19440, 22416, 33
0.00141464, 0.000980975, 0.000432872, 8.92e-07, 19440, 22409, 33
0.00245571, 0.00158203, 0.000872644, 0, 19440, 22419, 0
0.00146374, 0.000944468, 0.000518471, 0, 19440, 22423, 0
0.0021116, 0.00139635, 0.000714198, 0, 19440, 22412, 0
0.00275494, 0.0018002, 0.000953513, 0, 19440, 22414, 0
0.00263308, 0.00165723, 0.000975039, 0, 19440, 22439, 0
0.00198996, 0.00133526, 0.000653307, 0, 19440, 22423, 0
0.00179147, 0.00113875, 0.000651878, 1.227e-06, 19440, 22410, 33
0.0026501, 0.00168688, 0.000962121, 1.394e-06, 19440, 22423, 33
0.00132563, 0.00100946, 0.000315575, 0, 19440, 22428, 0
0.00138291, 0.00106597, 0.000316266, 8.51e-07, 19440, 22426, 33
0.00129414, 0.000998516, 0.000294977, 7.58e-07, 19440, 22411, 33
0.00279544, 0.00182459, 0.000969327, 0, 19440, 22425, 0
0.00166655, 0.00122124, 0.000444436, 1.301e-06, 19440, 22422, 33
0.0015318, 0.0010645, 0.000466271, 0, 19440, 22414, 0
0.00174752, 0.00103604, 0.000710309, 0, 19440, 22414, 0
0.00172116, 0.00111484, 0.000605423, 1.08e-06, 19440, 22419, 33
0.00150413, 0.00112617, 0.000377287, 1.126e-06, 19440, 22429, 33
0.00261267, 0.0016437, 0.000967694, 1.474e-06, 19440, 22402, 33
0.00143275, 0.00108316, 0.000348763, 8.87e-07, 19440, 22428, 33
0.00154293, 0.000993716, 0.000548582, 0, 19440, 22428, 0
0.00260478, 0.00166281, 0.000941105, 0, 19440, 22427, 0
0.0012976, 0.000982743, 0.000314024, 0, 19440, 22417, 0
0.0026826, 0.00167624, 0.0010053, 4.872e-06, 19440, 22418, 33
0.00161493, 0.00107451, 0.000539809, 0, 19440, 22414, 0
0.0014557, 0.00108258, 0.000372164, 0, 19440, 22429, 0
0.00216939, 0.00141626, 0.000752257, 0, 19440, 22422, 0
0.00285845, 0.00183132, 0.00102602, 0, 19440, 22419, 0
0.00260769, 0.00162053, 0.000985682, 3.079e-06, 19440, 22422, 99
0.00265979, 0.00161527, 0.00104365, 0, 19440, 22416, 0
0.0016454, 0.00129115, 0.000353472, 6.65e-07, 19440, 22410, 33
0.00140975, 0.0010422, 0.000366796, 1.141e-06, 19440, 22417, 33
0.00123249, 0.000966881, 0.000265011, 0, 19440, 22418, 0
0.00145199, 0.00101702, 0.000434044, 8.53e-07, 19440, 22415, 33
0.00283407, 0.00158971, 0.00124361, 0, 19440, 22420, 0
0.00266371, 0.00183901, 0.00082388, 1.056e-06, 19440, 22415, 33
0.00256256, 0.00174843, 0.000813421, 8.33e-07, 19440, 22420, 33
0.00152603, 0.00113222, 0.000393073, 0, 19440, 22437, 0
0.00153568, 0.00109796, 0.000437019, 0, 19440, 22407, 0
0.00134546, 0.000990765, 0.000353971, 0, 19440, 22420, 0
0.00125697, 0.000950191, 0.000306235, 7.96e-07, 19440, 22409, 33
0.00126668, 0.000991316, 0.000274881, 7.64e-07, 19440, 22421, 33
0.00130932, 0.0010063, 0.000302423, 0, 19440, 22418, 0
0.00142529, 0.00106562, 0.000359163, 0, 19440, 22425, 0
0.00156393, 0.000935633, 0.000627905, 0, 19440, 22417, 0
0.00139179, 0.000902603, 0.000488024, 7.88e-07, 19440, 22419, 33
0.00236728, 0.00153635, 0.000829584, 0, 19440, 22408, 0
0.00171629, 0.00106185, 0.000652872, 1.18e-06, 19440, 22418, 33
0.00243455, 0.00135972, 0.00107384, 0, 19440, 22422, 0
0.00135786, 0.00107697, 0.000279975, 0, 19440, 22418, 0
0.00237341, 0.00147228, 0.000900037, 0, 19440, 22431, 0
0.00232633, 0.00145761, 0.000867946, 9.23e-07, 19440, 22419, 33
0.00233799, 0.00173259, 0.00060425, 0, 19440, 22418, 0
0.00179487, 0.00136271, 0.000430947, 0, 19440, 22420, 0
0.0011811, 0.00092428, 0.000255998, 0, 19440, 22426, 0
0.00154915, 0.00118153, 0.000366746, 0, 19440, 22424, 0
0.00141142, 0.00100499, 0.000405639, 0, 19440, 22418, 0
0.00269154, 0.00166756, 0.00102305, 1.299e-06, 19440, 22428, 33
0.00279781, 0.00181693, 0.000979469, 1.623e-06, 19440, 22410, 33
0.00314152, 0.00188722, 0.00125296, 0, 19440, 22425, 0
0.00136306, 0.000981855, 0.000380139, 0, 19440, 22420, 0
0.00237814, 0.00145891, 0.000917604, 0, 19440, 22416, 0
0.00209563, 0.00133183, 0.000763048, 0, 19440, 22430, 0
0.00154126, 0.00108119, 0.000459309, 0, 19440, 22427, 0
0.002288, 0.00189773, 0.000389779, 8.4e-07, 19440, 22418, 33
0.00136169, 0.00101889, 0.000341849, 1.61e-06, 19440, 22418, 33
0.00257374, 0.00171287, 0.00085991, 0, 19440, 22422, 0
0.00133296, 0.000987515, 0.000344868, 0, 19440, 22418, 0
0.00222371, 0.00139612, 0.000826725, 0, 19440, 22407, 0
0.00257313, 0.00170837, 0.000864036, 0, 19440, 22408, 0
0.00163891, 0.001184, 0.000454329, 0, 19440, 22415, 0
0.00138769, 0.000996904, 0.000390111, 0, 19440, 22420, 0
0.00129961, 0.000979012, 0.000319931, 0, 19440, 22415, 0
0.00208717, 0.00117113, 0.000914872, 1.153e-06, 19440, 22432, 33
0.00204217, 0.00117822, 0.000862739, 0, 19440, 22418, 0
0.00295517, 0.00196926, 0.000984976, 0, 19440, 22411, 0
0.00154116, 0.00109794, 0.000442406, 7.43e-07, 19440, 22412, 33
0.00121323, 0.000884609, 0.000327722, 0, 19440, 22421, 0
0.00141268, 0.00103762, 0.000374279, 0, 19440, 22413, 0
0.00117831, 0.00087577, 0.000301893, 0, 19440, 22406, 0
0.00176998, 0.00108084, 0.000688425, 1.075e-06, 19440, 22416, 33
0.00216863, 0.00125343, 0.000914203, 0, 19440, 22415, 0
0.00286285, 0.0014957, 0.00136557, 0, 19440, 22418, 0
0.00248643, 0.00160557, 0.000879631, 0, 19440, 22413, 0
0.00150628, 0.000893388, 0.000612205, 1.533e-06, 19440, 22414, 33
0.00236365, 0.00152566, 0.000837165, 1.105e-06, 19440, 22421, 33
0.00109865, 0.000839885, 0.000258142, 0, 19440, 22431, 0
0.00135628, 0.00114347, 0.000212127, 0, 19440, 22432, 0
0.00113303, 0.00088005, 0.000252437, 5.7e-07, 19440, 22424, 33
0.00205396, 0.00146038, 0.000592876, 1.43e-06, 19440, 22436, 33
0.00224411, 0.00149232, 0.000751179, 0, 19440, 22416, 0
0.00181341, 0.00135861, 0.000453994, 1.2e-06, 19440, 22414, 33
0.00251926, 0.00187262, 0.000645725, 0, 19440, 22431, 0
0.00184688, 0.00128574, 0.000560089, 0, 19440, 22418, 0
0.0021576, 0.00134531, 0.000811148, 0, 19440, 22418, 0
0.00145174, 0.00098876, 0.00046239, 1.002e-06, 19440, 22415, 33
0.00220401, 0.00170263, 0.000500734, 0, 19440, 22420, 0
0.00254931, 0.0017549, 0.000793588, 0, 19440, 22420, 0
0.00160819, 0.00123534, 0.000371456, 0, 19440, 22419, 0
0.00264751, 0.0017591, 0.000886977, 0, 19440, 22425, 0
0.0018444, 0.00139621, 0.000447005, 0, 19440, 22418, 0
0.00278708, 0.00190356, 0.000882552, 0, 19440, 22418, 0
0.00307716, 0.00197986, 0.00109635, 0, 19440, 22413, 0
0.00165111, 0.00118891, 0.00046164, 0, 19440, 22410, 0
0.00137086, 0.000995052, 0.000375287, 0, 19440, 22431, 0
0.00226501, 0.00137587, 0.000887913, 0, 19440, 22423, 0
0.00295578, 0.00193483, 0.00101982, 0, 19440, 22423, 0
0.00232552, 0.00176092, 0.00056355, 8.37e-07, 19440, 22413, 33
0.00144361, 0.00110114, 0.00034169, 0, 19440, 22420, 0
0.00133922, 0.00100027, 0.00033836, 0, 19440, 22414, 0
0.00212282, 0.00127597, 0.000846215, 0, 19440, 22419, 0
0.00204529, 0.00118862, 0.000855603, 0, 19440, 22417, 0
0.00151819, 0.00106495, 0.000452141, 0, 19440, 22421, 0
0.00250768, 0.00164676, 0.000859872, 0, 19440, 22419, 0
0.00285255, 0.00167832, 0.00117293, 0, 19440, 22419, 0
0.0033353, 0.00223816, 0.00109616, 3.604e-06, 19440, 22420, 99
0.00327617, 0.00213726, 0.00113772, 0, 19440, 22411, 0
0.00259182, 0.00161075, 0.000979796, 1.353e-06, 19440, 22415, 33
0.00251293, 0.00152314, 0.000988744, 0, 19440, 22409, 0
0.00244327, 0.00154312, 0.000899075, 8.98e-07, 19440, 22425, 33
0.00190042, 0.00126357, 0.000635783, 2.156e-06, 19440, 22421, 66
0.00131043, 0.000946525, 0.000362979, 0, 19440, 22421, 0
0.00229648, 0.00150524, 0.000790294, 0, 19440, 22420, 0
0.00174275, 0.00123985, 0.000502068, 0, 19440, 22424, 0
0.00170474, 0.00117203, 0.000532, 0, 19440, 22416, 0
0.00192136, 0.0011694, 0.000751108, 0, 19440, 22407, 0
0.00272054, 0.0015983, 0.00112111, 0, 19440, 22411, 0
0.0012585, 0.000886267, 0.000371005, 0, 19440, 22419, 0
0.00201126, 0.00141493, 0.000595253, 0, 19440, 22410, 0
0.00194074, 0.00141474, 0.000525512, 0, 19440, 22422, 0
0.00147544, 0.000972159, 0.000502435, 1.308e-06, 19440, 22415, 33
0.00114318, 0.000887726, 0.000254884, 0, 19440, 22413, 0
0.00209284, 0.00145718, 0.000634687, 0, 19440, 22420, 0
0.00124157, 0.000967051, 0.000273928, 9.46e-07, 19440, 22423, 33
0.00196301, 0.00141546, 0.000546763, 0, 19440, 22412, 0
0.00107777, 0.00085814, 0.000219129, 0, 19440, 22427, 0
0.00118069, 0.00090951, 0.000270726, 0, 19440, 22427, 0
0.00169791, 0.00131955, 0.000377568, 0, 19440, 22418, 0
0.00131585, 0.000988823, 0.000326457, 0, 19440, 22419, 0
0.00132171, 0.00105025, 0.000270905, 0, 19440, 22423, 0
0.0022972, 0.00163995, 0.000656497, 0, 19440, 22426, 0
0.00226231, 0.00162561, 0.00063565, 0, 19440, 22423, 0
0.00199779, 0.00161145, 0.000385509, 0, 19440, 22413, 0
0.00147705, 0.000992398, 0.000484136, 0, 19440, 22417, 0
0.00272291, 0.0018184, 0.000903228, 0, 19440, 22421, 0
0.00244874, 0.00171079, 0.000736887, 0, 19440, 22417, 0
0.00129173, 0.000991256, 0.000299227, 0, 19440, 22423, 0
0.0013041, 0.00101822, 0.00028514, 7.84e-07, 19440, 22420, 33
0.00157041, 0.00127773, 0.000291796, 0, 19440, 22418, 0
0.00201781, 0.00152623, 0.000490655, 0, 19440, 22417, 0
0.00179886, 0.00135451, 0.000443619, 0, 19440, 22418, 0
0.0026507, 0.00172264, 0.000926614, 0, 19440, 22413, 0
0.00137745, 0.00103873, 0.000338153, 8.21e-07, 19440, 22430, 33
0.00246464, 0.00166544, 0.000798164, 0, 19440, 22421, 0
0.00137103, 0.00105817, 0.000311909, 0, 19440, 22424, 0
0.00275005, 0.00172283, 0.00102625, 1.679e-06, 19440, 22427, 33
0.00133633, 0.00105109, 0.000283874, 0, 19440, 22428, 0
0.00128553, 0.00102488, 0.000260075, 0, 19440, 22432, 0
0.0024293, 0.00167884, 0.000749503, 1.459e-06, 19440, 22414, 33
0.0020715, 0.00143298, 0.000637673, 1.193e-06, 19440, 22408, 33
0.0023395, 0.00150604, 0.000832456, 0, 19440, 22422, 0
0.00112645, 0.000868828, 0.000256961, 0, 19440, 22419, 0
0.00140654, 0.00104745, 0.000358217, 0, 19440, 22431, 0
0.00122, 0.00089126, 0.000327949, 0, 19440, 22423, 0
0.00114886, 0.000857784, 0.000290365, 0, 19440, 22414, 0
0.00215951, 0.0014703, 0.00068834, 0, 19440, 22413, 0
0.00116415, 0.000868897, 0.000294421, 0, 19440, 22421, 0
0.00121667, 0.000884312, 0.000331703, 0, 19440, 22413, 0
0.00122445, 0.000880148, 0.000343565, 0, 19440, 22418, 0
0.00188461, 0.00151041, 0.000373223, 0, 19440, 22415, 0
0.00120318, 0.000888891, 0.000313629, 0, 19440, 22429, 0
0.00152045, 0.00118208, 0.000337309, 0, 19440, 22416, 0
0.00185855, 0.00124456, 0.000612754, 0, 19440, 22411, 0
0.00249833, 0.00156661, 0.000930518, 0, 19440, 22424, 0
0.00226664, 0.00147027, 0.000795307, 1.262e-06, 19440, 22421, 33
0.00183877, 0.00145747, 0.000380048, 0, 19440, 22415, 0
0.0016097, 0.00088369, 0.000725228, 0, 19440, 22413, 0
0.00267233, 0.00164175, 0.00102957, 0, 19440, 22431, 0
0.00138546, 0.000893386, 0.000491029, 0, 19440, 22411, 0
0.00118356, 0.000863258, 0.000319899, 0, 19440, 22418, 0
0.00204986, 0.00143711, 0.000611934, 1.273e-06, 19440, 22418, 33
0.00113432, 0.000878918, 0.000253845, 9.04e-07, 19440, 22425, 33
0.00123525, 0.000973068, 0.000261518, 0, 19440, 22409, 0
0.00236953, 0.00146134, 0.000906906, 0, 19440, 22411, 0
0.00126806, 0.000895994, 0.000371319, 0, 19440, 22428, 0
0.00119083, 0.00089234, 0.000297794, 0, 19440, 22423, 0
0.00113327, 0.000885418, 0.000247358, 0, 19440, 22405, 0
